query_id,client_email,client_mobile,query_heading,query_description,status,date_raised,date_closed
Q2235,smithjulia@example.net,4045735011,Account Suspension,My account was suspended without notice.,Closed,3/16/2025,3/19/2025
Q2236,angellucas@example.org,5199381333,Subscription Cancellation,Wrong account cancelled.,Closed,7/27/2025,7/28/2025
Q2237,duncanamber@example.org,7645220717,Bug Report,Exported file missing columns.,Closed,6/24/2025,6/27/2025
Q2238,angelahendricks@example.net,97122271,Login Issue,App logs me out automatically.,Closed,7/3/2025,7/7/2025
Q2239,nwalters@example.com,8439251944,Technical Support,Download button is inactive.,Closed,5/8/2025,5/16/2025
Q2240,rodriguezlaura@example.org,527858494,Technical Support,Error 500 on accessing dashboard.,Closed,6/29/2025,7/5/2025
Q2241,tdelgado@example.com,2377199931,Feature Request,Ability to bulk edit entries needed.,Closed,4/29/2025,5/7/2025
Q2242,benjaminarias@example.org,4049555242,Technical Support,Getting JSON decode error.,Closed,2/19/2025,3/2/2025
Q2243,william74@example.com,5434563605,Data Export,Export email not received.,Closed,5/28/2025,6/4/2025
Q2244,duncandonna@example.net,9625614560,Billing Problem,Bank deducted amount but dashboard shows unpaid.,Closed,7/24/2025,7/25/2025
Q2245,lsmith@example.org,6650778236,Payment Failure,Need GST invoice after payment.,Closed,2/23/2025,3/1/2025
Q2246,austin67@example.org,6898589961,Feature Request,Request feature to duplicate projects.,Closed,7/10/2025,7/17/2025
Q2247,jill19@example.com,1293134445,Feature Request,Suggesting calendar integration.,Closed,7/18/2025,7/25/2025
Q2248,scott02@example.net,955278180,Bug Report,Date selector not responsive.,Closed,3/25/2025,3/31/2025
Q2249,macdonaldregina@example.com,6535963588,Billing Problem,Refund not credited after 7 days.,Closed,4/22/2025,5/3/2025
Q2250,qsnow@example.net,5705849945,Login Issue,Redirect loop after logging in.,Closed,6/4/2025,6/7/2025
Q2251,cyang@example.net,9586237155,UI Feedback,Table headers not sticky.,Closed,7/5/2025,7/11/2025
Q2252,tina37@example.org,5772499567,Billing Problem,Duplicate transaction found.,Closed,6/2/2025,6/10/2025
Q2253,annawyatt@example.net,8084585105,Account Suspension,Need help lifting restrictions.,Closed,4/2/2025,4/10/2025
Q2254,odonnellmary@example.com,118391607,Bug Report,Blank screen after form submission.,Closed,3/28/2025,4/3/2025
Q2255,phillipwilliams@example.org,4034855368,Login Issue,Two-factor authentication is not sending code.,Closed,4/25/2025,5/9/2025
Q2256,hudsontiffany@example.org,7226353874,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",Closed,2/16/2025,2/18/2025
Q2257,dianamooney@example.com,6582465273,Bug Report,Form validation not working properly.,Closed,5/30/2025,5/31/2025
Q2258,davidsimpson@example.org,6574640972,Login Issue,Login button is unresponsive.,Closed,6/7/2025,6/13/2025
Q2259,john04@example.net,1986626684,UI Feedback,Sidebar hides important links.,Closed,2/15/2025,2/17/2025
Q2260,wbailey@example.com,5575865229,Technical Support,Settings not saving properly.,Closed,2/13/2025,2/15/2025
Q2261,qmartin@example.org,1051608192,Subscription Cancellation,Subscription stuck in pending cancel state.,Closed,7/9/2025,7/17/2025
Q2262,hwells@example.com,5997562717,Feature Request,Save filter views for reuse.,Closed,6/18/2025,6/20/2025
Q2263,ejames@example.com,2121015859,Bug Report,Back button doesn’t work.,Closed,6/2/2025,6/3/2025
Q2264,desiree51@example.org,4937051016,Feature Request,Can you include language translation?,Closed,3/3/2025,3/5/2025
Q2265,harveygabriel@example.com,3919058454,Technical Support,Notifications are not working.,Closed,2/24/2025,2/26/2025
Q2266,luisgonzalez@example.net,4915616478,UI Feedback,Table headers not sticky.,Closed,4/9/2025,4/24/2025
Q2267,georgejennings@example.net,1997896067,Billing Problem,Invoice PDF is missing this month.,Closed,5/30/2025,6/7/2025
Q2268,andrewsjanice@example.com,4650541791,Payment Failure,Wrong currency charged.,Closed,4/26/2025,5/3/2025
Q2269,bishopmary@example.net,3354905307,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",Closed,5/13/2025,5/19/2025
Q2270,dstone@example.net,2880395125,Feature Request,Need voice assistant for dashboard.,Closed,2/22/2025,3/7/2025
Q2271,ortizsamantha@example.net,6890166739,Data Export,Exported Excel has broken formatting.,Closed,5/15/2025,5/23/2025
Q2272,angelicaharris@example.org,2681255489,Payment Failure,Card declined despite funds.,Closed,2/9/2025,2/15/2025
Q2273,mooneyvictoria@example.net,587568376,Technical Support,Can’t sync data across devices.,Closed,3/28/2025,3/29/2025
Q2274,bmoran@example.net,1071297889,Login Issue,Session expires immediately after login.,Closed,6/12/2025,6/17/2025
Q2275,gailramos@example.org,4606793806,Billing Problem,Invoice still shows old company name.,Closed,7/27/2025,8/2/2025
Q2276,chad75@example.net,5260730874,Bug Report,Tab focus jumps incorrectly.,Closed,3/11/2025,3/22/2025
Q2277,elijah69@example.org,6182268350,Login Issue,Cannot log in on mobile app.,Closed,2/22/2025,2/26/2025
Q2278,hensleyscott@example.org,309344096,Account Suspension,Got a warning mail I don’t understand.,Closed,5/18/2025,5/31/2025
Q2279,williamsronald@example.net,7070974142,Feature Request,Can you include language translation?,Closed,4/6/2025,4/10/2025
Q2280,scollins@example.net,8207426668,Login Issue,Seeing 'invalid session token' error.,Closed,7/20/2025,7/27/2025
Q2281,heathjacob@example.org,6584139419,Data Export,Export feature is not generating files.,Closed,6/18/2025,6/21/2025
Q2282,gregorybyrd@example.com,2368271797,Login Issue,Captcha keeps looping during login.,Closed,4/4/2025,4/6/2025
Q2283,cassandra14@example.net,7076422513,UI Feedback,Tooltips not displaying on hover.,Closed,2/21/2025,3/1/2025
Q2284,debrahamilton@example.org,6126326627,UI Feedback,Mobile responsiveness needs improvement.,Closed,3/19/2025,3/31/2025
Q2285,frank39@example.net,7278196929,Payment Failure,Card declined despite funds.,Closed,1/29/2025,2/3/2025
Q2286,leerobinson@example.com,9138379311,Subscription Cancellation,Data wiped immediately after cancel.,Closed,6/1/2025,6/13/2025
Q2287,greenbrittany@example.com,7041531664,Technical Support,White screen on startup.,Closed,7/6/2025,7/8/2025
Q2288,anna63@example.net,2355681624,Technical Support,Getting JSON decode error.,Closed,4/24/2025,4/27/2025
Q2289,matthew01@example.org,9849596963,Technical Support,Live chat not launching.,Closed,6/14/2025,6/15/2025
Q2290,tanya59@example.net,4826848002,Technical Support,Notifications are not working.,Closed,2/10/2025,2/12/2025
Q2291,gmann@example.com,9429264619,Feature Request,Can we have auto-save for drafts?,Closed,3/20/2025,3/24/2025
Q2292,jennifer77@example.com,2905220586,Technical Support,Can’t sync data across devices.,Closed,2/27/2025,3/12/2025
Q2293,davisjanice@example.net,8560728620,Billing Problem,Billed for a cancelled plan.,Closed,3/17/2025,3/24/2025
Q2294,jarmstrong@example.net,1266360582,Account Suspension,"Got auto-ban, never violated terms.",Closed,7/4/2025,7/5/2025
Q2295,cynthiaball@example.com,1140183401,Billing Problem,Bank deducted amount but dashboard shows unpaid.,Closed,6/7/2025,6/11/2025
Q2296,andreamelendez@example.com,4726559002,Data Export,Exported PDF looks blank.,Closed,5/15/2025,5/16/2025
Q2297,vmolina@example.net,9245632876,Subscription Cancellation,Need proof of cancellation for records.,Closed,3/8/2025,3/11/2025
Q2298,richard27@example.com,2086860131,UI Feedback,Filter section takes too much space.,Closed,3/24/2025,4/7/2025
Q2299,austin27@example.net,5127912748,Data Export,Can’t schedule data export.,Closed,2/10/2025,2/21/2025
Q2300,zunigajames@example.org,3928472784,Feature Request,Suggesting calendar integration.,Closed,3/11/2025,3/20/2025
Q2301,michaeljohnson@example.org,9546549866,Technical Support,App crashes after update.,Closed,7/5/2025,7/8/2025
Q2302,salazarkeith@example.org,8452466730,Technical Support,Live chat not launching.,Closed,6/7/2025,6/9/2025
Q2303,othompson@example.com,5355123225,Feature Request,Requesting PDF report generation.,Closed,2/24/2025,2/25/2025
Q2304,johnnygardner@example.com,6711181040,Feature Request,Save filter views for reuse.,Closed,6/6/2025,6/11/2025
Q2305,samanthahubbard@example.org,3161589276,Payment Failure,Payment shows success but app locked.,Closed,3/19/2025,3/25/2025
Q2306,xswanson@example.net,7368947928,Technical Support,Settings not saving properly.,Closed,6/10/2025,6/15/2025
Q2307,jose90@example.org,5521960544,Feature Request,Can you include language translation?,Closed,4/23/2025,4/29/2025
Q2308,conniebooker@example.org,393508752,Bug Report,Date selector not responsive.,Closed,6/16/2025,6/24/2025
Q2309,nroy@example.org,5904966686,Feature Request,Please add support for dark mode.,Closed,4/28/2025,4/29/2025
Q2310,christopherbrown@example.org,9063483738,UI Feedback,Graphs too compressed on mobile view.,Closed,2/6/2025,2/18/2025
Q2311,travismcclure@example.com,8817417224,Subscription Cancellation,Can’t contact support post cancellation.,Closed,5/22/2025,5/23/2025
Q2312,justinhernandez@example.com,6099357727,Billing Problem,Billing cycle was reset unexpectedly.,Closed,3/8/2025,3/19/2025
Q2313,kevin56@example.net,9023760273,UI Feedback,Mobile responsiveness needs improvement.,Closed,7/17/2025,7/24/2025
Q2314,lcampbell@example.org,8986549814,Subscription Cancellation,Subscription stuck in pending cancel state.,Closed,3/21/2025,3/23/2025
Q2315,michaelsalinas@example.net,5319056304,Account Suspension,"Got auto-ban, never violated terms.",Closed,2/24/2025,2/27/2025
Q2316,jordan85@example.net,4124434738,Account Suspension,Can I restore my data after suspension?,Closed,6/15/2025,6/18/2025
Q2317,bakerhenry@example.net,5482056779,Login Issue,Unable to login with correct credentials.,Closed,2/4/2025,2/6/2025
Q2318,rachelosborne@example.com,7100257390,Subscription Cancellation,App locked after cancellation.,Closed,6/14/2025,7/1/2025
Q2319,jenna83@example.org,7271338616,Technical Support,Cannot upload files to cloud.,Closed,5/12/2025,5/17/2025
Q2320,sonyamclaughlin@example.org,4455133044,Billing Problem,Invoice PDF is missing this month.,Closed,6/12/2025,6/16/2025
Q2321,jacqueline22@example.org,7727983801,Account Suspension,Account banned during payment process.,Closed,7/11/2025,7/13/2025
Q2322,fshort@example.org,5292361681,UI Feedback,Tooltips not displaying on hover.,Closed,4/28/2025,5/12/2025
Q2323,michaelhickman@example.com,657627907,Login Issue,Session expires immediately after login.,Closed,5/23/2025,6/1/2025
Q2324,cherylgarcia@example.net,1559209571,Technical Support,Download button is inactive.,Closed,4/9/2025,4/22/2025
Q2325,christine02@example.org,8196285259,UI Feedback,Dark mode missing in login.,Closed,4/18/2025,5/1/2025
Q2326,ashleymerritt@example.com,2812865254,Login Issue,Getting 'user not found' even with valid ID.,Closed,5/14/2025,5/25/2025
Q2327,davidortiz@example.net,2360334540,Payment Failure,Payment failed due to card error.,Closed,5/5/2025,5/8/2025
Q2328,douglas14@example.com,9256041944,Subscription Cancellation,Still charged after cancellation.,Closed,5/19/2025,5/27/2025
Q2329,tbarber@example.com,4346722254,Billing Problem,Invoice PDF is missing this month.,Closed,2/15/2025,2/16/2025
Q2330,robertmoore@example.org,1914599846,Technical Support,Download button is inactive.,Closed,6/20/2025,6/26/2025
Q2331,michael93@example.org,8421302309,Data Export,Export button missing from UI.,Closed,3/16/2025,3/20/2025
Q2332,yford@example.org,2643798288,UI Feedback,Graphs too compressed on mobile view.,Closed,3/6/2025,3/9/2025
Q2333,henryschmidt@example.net,6083048827,Payment Failure,Card declined despite funds.,Closed,5/28/2025,5/30/2025
Q2334,hartdonald@example.net,6526697908,Feature Request,Suggesting calendar integration.,Closed,5/18/2025,5/24/2025
Q2335,christopher04@example.com,5073661347,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",Closed,6/5/2025,6/7/2025
Q2336,vanessabryant@example.org,3477537701,UI Feedback,Dropdowns too close together.,Closed,6/24/2025,6/28/2025
Q2337,ricegary@example.com,9153772875,Bug Report,Dropdown not loading values.,Closed,7/11/2025,7/12/2025
Q2338,staciesmith@example.net,1277882413,UI Feedback,Sidebar hides important links.,Closed,5/5/2025,5/11/2025
Q2339,yprice@example.com,5367033306,Account Suspension,Terms of use were unclear.,Closed,7/23/2025,7/29/2025
Q2340,aaronmorales@example.net,36305978,Subscription Cancellation,Can’t contact support post cancellation.,Closed,4/7/2025,4/16/2025
Q2341,walkerjason@example.net,9065262888,Technical Support,Notifications are not working.,Closed,5/23/2025,6/2/2025
Q2342,mpeters@example.net,7342793880,Payment Failure,Need GST invoice after payment.,Closed,7/18/2025,7/19/2025
Q2343,david16@example.org,2422394681,Login Issue,Unable to login with correct credentials.,Closed,6/23/2025,7/3/2025
Q2344,dariuskelley@example.net,7891197931,Subscription Cancellation,Can’t contact support post cancellation.,Closed,3/30/2025,3/31/2025
Q2345,wrightdalton@example.org,4902095289,Technical Support,Cannot upload files to cloud.,Closed,7/18/2025,7/19/2025
Q2346,lynn96@example.com,8068834758,UI Feedback,Text is too small on mobile.,Closed,5/12/2025,5/21/2025
Q2347,dlawrence@example.com,150995781,Login Issue,Error 401 appearing on login.,Closed,5/22/2025,6/3/2025
Q2348,april51@example.net,7151865468,Technical Support,Slow performance during peak hours.,Closed,6/26/2025,7/7/2025
Q2349,westkristina@example.net,9887232350,Technical Support,Settings not saving properly.,Closed,6/12/2025,6/18/2025
Q2350,kadams@example.net,2349754145,UI Feedback,Color scheme hard to read in sunlight.,Closed,5/29/2025,6/9/2025
Q2351,johnstonwilliam@example.net,8404707505,Bug Report,Exported file missing columns.,Closed,6/20/2025,6/28/2025
Q2352,montesamy@example.org,9244260522,Payment Failure,Wrong currency charged.,Closed,4/26/2025,4/27/2025
Q2353,wellison@example.com,6565395195,Account Suspension,Need help lifting restrictions.,Closed,3/13/2025,3/17/2025
Q2354,david86@example.org,2292579326,Payment Failure,Card declined despite funds.,Closed,2/20/2025,2/28/2025
Q2355,cheryl10@example.net,355807922,Payment Failure,EMI option not available anymore.,Closed,3/26/2025,3/31/2025
Q2356,vbaker@example.com,2221181778,Account Suspension,Need help lifting restrictions.,Closed,5/29/2025,6/12/2025
Q2357,craigronald@example.com,5549714938,Account Suspension,Account banned during payment process.,Closed,2/1/2025,2/8/2025
Q2358,glenn65@example.net,817075056,Bug Report,Color scheme inconsistent.,Closed,5/29/2025,5/31/2025
Q2359,qperry@example.org,4649022419,Data Export,Zip file corrupted during export.,Closed,7/25/2025,7/28/2025
Q2360,asilva@example.org,5552583067,UI Feedback,Alignment issues in forms.,Closed,2/14/2025,2/17/2025
Q2361,mbaker@example.net,4278988199,Payment Failure,Payment success mail delayed.,Closed,4/11/2025,4/12/2025
Q2362,owatson@example.org,4734810214,Billing Problem,Incorrect tax calculations.,Closed,2/2/2025,2/5/2025
Q2363,helenmora@example.org,9873152312,Account Suspension,Received policy violation but unclear why.,Closed,3/22/2025,3/23/2025
Q2364,sandrahernandez@example.net,8082044025,Bug Report,Sidebar collapses on scroll.,Closed,7/22/2025,8/8/2025
Q2365,hking@example.com,4607054709,Payment Failure,Card declined despite funds.,Closed,5/3/2025,5/4/2025
Q2366,bradleyjimenez@example.net,3284889658,Bug Report,Chart not updating after data refresh.,Closed,3/10/2025,3/12/2025
Q2367,stephaniemccormick@example.net,2527489948,Technical Support,Feature working on web but not mobile.,Closed,2/14/2025,2/19/2025
Q2368,mrodriguez@example.org,5672410395,Billing Problem,Need clarification on currency charges.,Closed,3/26/2025,3/27/2025
Q2369,pmcpherson@example.com,5345105327,Bug Report,Form validation not working properly.,Closed,4/18/2025,4/22/2025
Q2370,jeffrey13@example.org,3569006747,Feature Request,Save filter views for reuse.,Closed,2/15/2025,2/21/2025
Q2371,haneylisa@example.org,5817857074,Bug Report,Chart not updating after data refresh.,Closed,6/25/2025,6/26/2025
Q2372,randymora@example.net,4513467474,UI Feedback,Too many clicks to perform actions.,Closed,5/22/2025,5/25/2025
Q2373,kferguson@example.com,1041595583,Payment Failure,3D secure failed mid-payment.,Closed,5/31/2025,6/5/2025
Q2374,destinysavage@example.org,8431980636,Payment Failure,Payment success mail delayed.,Closed,3/7/2025,3/10/2025
Q2375,wellsfrank@example.org,5272466387,Data Export,Can’t schedule data export.,Closed,2/14/2025,2/17/2025
Q2376,hhoffman@example.com,3309984537,Login Issue,Seeing 'invalid session token' error.,Closed,6/22/2025,6/24/2025
Q2377,ethansmith@example.net,9288637135,UI Feedback,Dropdowns too close together.,Closed,5/5/2025,5/21/2025
Q2378,shanerogers@example.com,2597862439,Feature Request,Add folder structure to organize data.,Closed,2/8/2025,2/10/2025
Q2379,williedunlap@example.org,136684975,Billing Problem,Promo code was not applied.,Closed,5/23/2025,5/24/2025
Q2380,kerry28@example.org,5125424681,UI Feedback,Graphs too compressed on mobile view.,Closed,3/21/2025,3/24/2025
Q2381,elizabethrodriguez@example.net,7813781258,UI Feedback,Sidebar hides important links.,Closed,3/18/2025,3/22/2025
Q2382,fischerjuan@example.com,3334900834,UI Feedback,Buttons overlap on smaller screens.,Closed,7/4/2025,7/9/2025
Q2383,rlopez@example.net,2869114555,Data Export,Exported Excel has broken formatting.,Closed,4/5/2025,4/19/2025
Q2384,david49@example.com,2464442492,Payment Failure,Didn’t receive invoice after payment.,Closed,3/13/2025,3/14/2025
Q2385,tylersmith@example.net,8606876245,Billing Problem,Late fee charged wrongly.,Closed,6/24/2025,6/27/2025
Q2386,fmontoya@example.net,8435903626,Feature Request,Add AI auto-suggestions for forms.,Closed,5/23/2025,5/31/2025
Q2387,jcarter@example.org,8568578909,Feature Request,Ability to bulk edit entries needed.,Closed,4/29/2025,5/2/2025
Q2388,taratucker@example.net,4106897699,Data Export,Filters not applying in exported data.,Closed,7/1/2025,7/3/2025
Q2389,atkinsonryan@example.com,2354529199,Login Issue,Login page taking too long to load.,Closed,2/19/2025,3/5/2025
Q2390,crawfordamber@example.net,292951712,Account Suspension,Support says I’m blacklisted — why?,Closed,4/4/2025,4/11/2025
Q2391,dli@example.org,2235306440,Login Issue,Forgot my password and reset isn’t working.,Closed,6/5/2025,6/13/2025
Q2392,bookerjessica@example.com,4272087300,Account Suspension,Terms of use were unclear.,Closed,6/13/2025,6/16/2025
Q2393,nancy32@example.org,7167866645,Account Suspension,Support says I’m blacklisted — why?,Closed,6/21/2025,7/4/2025
Q2394,annetteadkins@example.org,2794108376,Login Issue,Captcha keeps looping during login.,Closed,6/9/2025,6/13/2025
Q2395,colleen44@example.com,6995934792,Subscription Cancellation,Want refund for unused days.,Closed,2/7/2025,2/11/2025
Q2396,jameswest@example.net,2575175183,Billing Problem,Bank deducted amount but dashboard shows unpaid.,Closed,4/23/2025,4/25/2025
Q2397,allisonsmith@example.com,8999177860,Billing Problem,Bill shows usage I didn’t make.,Closed,2/8/2025,2/26/2025
Q2398,annemckay@example.com,8291057228,Account Suspension,Can’t access services due to ban.,Closed,4/18/2025,4/22/2025
Q2399,deborah20@example.net,3043013958,Billing Problem,Amount charged doesn’t match pricing plan.,Closed,6/26/2025,7/4/2025
Q2400,crystalmeyers@example.net,3606670863,UI Feedback,Color scheme hard to read in sunlight.,Closed,2/26/2025,3/7/2025
Q2401,chadbowman@example.com,5296726010,Feature Request,Add AI auto-suggestions for forms.,Closed,5/27/2025,5/31/2025
Q2402,zdavis@example.com,3192539415,Billing Problem,Bank deducted amount but dashboard shows unpaid.,Closed,4/5/2025,4/6/2025
Q2403,james67@example.net,1041117324,Payment Failure,Need GST invoice after payment.,Closed,4/5/2025,4/14/2025
Q2404,brownbrenda@example.com,5731025311,Bug Report,Chart not updating after data refresh.,Closed,2/8/2025,2/10/2025
Q2405,laurie06@example.org,6166820934,UI Feedback,Text is too small on mobile.,Closed,4/30/2025,5/2/2025
Q2406,wlowery@example.org,7632116538,Technical Support,Notifications are not working.,Closed,3/2/2025,3/3/2025
Q2407,ruizsamuel@example.org,902617962,Billing Problem,Amount charged doesn’t match pricing plan.,Closed,6/19/2025,6/22/2025
Q2408,selena64@example.com,367427707,Account Suspension,Can I restore my data after suspension?,Closed,5/28/2025,6/2/2025
Q2409,rchapman@example.com,5258780300,UI Feedback,Color scheme hard to read in sunlight.,Closed,5/6/2025,5/7/2025
Q2410,daniel89@example.org,2894616749,Data Export,Data export not matching preview.,Closed,3/26/2025,3/28/2025
Q2411,agarcia@example.org,4755844388,Subscription Cancellation,Received cancellation email but charged again.,Closed,2/12/2025,2/13/2025
Q2412,wstephenson@example.com,8678703914,Login Issue,Session expires immediately after login.,Closed,2/27/2025,3/2/2025
Q2413,andersonloretta@example.net,8075107542,UI Feedback,Sidebar hides important links.,Closed,4/15/2025,4/19/2025
Q2414,mayscynthia@example.com,3270131165,Technical Support,Application showing version mismatch.,Closed,4/2/2025,4/5/2025
Q2415,danielstewart@example.net,1868362005,UI Feedback,Sidebar hides important links.,Closed,2/4/2025,2/7/2025
Q2416,lesliepope@example.org,7039450823,Login Issue,Login working on browser but not app.,Closed,4/27/2025,5/1/2025
Q2417,tbishop@example.org,5855370216,Billing Problem,Unable to update billing address.,Closed,5/29/2025,6/2/2025
Q2418,eric99@example.org,5495453067,Billing Problem,Late fee charged wrongly.,Closed,7/12/2025,7/17/2025
Q2419,laurenhill@example.net,1644700774,Payment Failure,Payment success mail delayed.,Closed,2/21/2025,2/23/2025
Q2420,aprilarmstrong@example.org,9528413880,UI Feedback,Text is too small on mobile.,Opened,4/30/2025,
Q2421,dmccarthy@example.org,7710811140,Data Export,Filters not applying in exported data.,Closed,4/8/2025,4/14/2025
Q2422,paulparsons@example.net,2743226306,Technical Support,Freezing during screen load.,Closed,2/14/2025,2/15/2025
Q2423,qluna@example.net,8310594380,Subscription Cancellation,Auto-renew not turned off.,Closed,6/23/2025,7/1/2025
Q2424,corey18@example.com,9621630799,Payment Failure,3D secure failed mid-payment.,Closed,3/6/2025,3/20/2025
Q2425,ray10@example.com,5608561210,Payment Failure,Didn’t receive invoice after payment.,Closed,6/21/2025,6/26/2025
Q2426,joseoconnor@example.net,3410929230,Login Issue,Login working on browser but not app.,Closed,5/4/2025,5/6/2025
Q2427,matthew90@example.com,6346195194,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",Closed,5/12/2025,5/16/2025
Q2428,hlopez@example.net,7832421198,Feature Request,Include a mobile-first UI option.,Closed,2/26/2025,3/3/2025
Q2429,dsmith@example.org,3919845868,UI Feedback,Error messages not clear enough.,Closed,5/19/2025,5/20/2025
Q2430,cgarcia@example.org,6760744161,UI Feedback,Font inconsistent across pages.,Closed,5/4/2025,5/10/2025
Q2431,sharoncisneros@example.com,6848339755,Account Suspension,Can’t access services due to ban.,Closed,6/26/2025,7/4/2025
Q2432,ryan45@example.org,5211744730,Billing Problem,Need clarification on currency charges.,Closed,5/30/2025,6/6/2025
Q2433,mckinneymax@example.org,1758120431,Bug Report,Date selector not responsive.,Closed,7/10/2025,7/12/2025
Q2434,kimberlyford@example.org,7353715531,Subscription Cancellation,App locked after cancellation.,Closed,5/27/2025,6/4/2025
Q2435,dylan76@example.com,4316134736,Account Suspension,Need clarification on temporary lockout.,Closed,2/20/2025,3/3/2025
Q2436,willie86@example.org,7532605061,Bug Report,Back button doesn’t work.,Closed,4/17/2025,4/18/2025
Q2437,rrivera@example.com,1113866859,Feature Request,Add AI auto-suggestions for forms.,Closed,2/18/2025,2/22/2025
Q2438,murrayapril@example.org,3529119493,Payment Failure,Need help with failed subscription payment.,Closed,3/24/2025,3/31/2025
Q2439,matthew28@example.com,1209277462,Subscription Cancellation,Still charged after cancellation.,Closed,4/30/2025,5/12/2025
Q2440,ramseymichael@example.org,3996679401,Subscription Cancellation,Subscription stuck in pending cancel state.,Closed,2/16/2025,2/27/2025
Q2441,ericblevins@example.com,8385923052,Bug Report,Exported file missing columns.,Closed,3/29/2025,3/30/2025
Q2442,lisa33@example.com,4187103647,Data Export,Filters not applying in exported data.,Closed,4/6/2025,4/15/2025
Q2443,stephanie82@example.net,86996781,Billing Problem,Late fee charged wrongly.,Closed,6/1/2025,6/7/2025
Q2444,taylorjoel@example.net,5834431387,Login Issue,Cannot log in on mobile app.,Closed,3/1/2025,3/2/2025
Q2445,grantgary@example.net,4538293281,Bug Report,Exported file missing columns.,Closed,3/1/2025,3/14/2025
Q2446,timothysmith@example.org,2642683553,Feature Request,Would like push notifications for updates.,Closed,4/11/2025,4/13/2025
Q2447,david13@example.net,3746097410,Bug Report,Form validation not working properly.,Closed,2/1/2025,2/3/2025
Q2448,psimon@example.com,4357757411,Feature Request,Please add support for dark mode.,Closed,5/18/2025,5/21/2025
Q2449,deborah66@example.org,5771392528,UI Feedback,Dropdowns too close together.,Closed,7/7/2025,7/10/2025
Q2450,barbara99@example.net,4039602049,Subscription Cancellation,Need proof of cancellation for records.,Closed,5/27/2025,6/3/2025
Q2451,richardvazquez@example.net,5225303443,Feature Request,Multi-user role system would help.,Closed,4/9/2025,4/22/2025
Q2452,richardwilkins@example.com,7791057946,UI Feedback,Tooltips not displaying on hover.,Closed,5/29/2025,6/3/2025
Q2453,meyerschristine@example.com,9140211807,Login Issue,Getting 'user not found' even with valid ID.,Closed,2/6/2025,2/10/2025
Q2454,thomaspark@example.org,7106338991,UI Feedback,Graphs too compressed on mobile view.,Closed,6/10/2025,6/28/2025
Q2455,chungdylan@example.net,2497825741,Payment Failure,Didn’t receive invoice after payment.,Closed,4/15/2025,4/19/2025
Q2456,nguyenmichael@example.com,8478141578,Subscription Cancellation,Auto-renew not turned off.,Closed,3/30/2025,3/31/2025
Q2457,reginarichardson@example.net,6378786034,Bug Report,Chart not updating after data refresh.,Closed,6/3/2025,6/9/2025
Q2458,rebeccahensley@example.org,3319557567,Account Suspension,Appeal submitted but no response yet.,Closed,2/11/2025,2/13/2025
Q2459,zsanchez@example.net,1205607424,Billing Problem,Bank deducted amount but dashboard shows unpaid.,Closed,5/29/2025,6/17/2025
Q2460,cheryl97@example.org,2110469031,Billing Problem,Unable to update billing address.,Closed,5/5/2025,5/17/2025
Q2461,davidklein@example.org,9513365466,Subscription Cancellation,Need proof of cancellation for records.,Closed,2/17/2025,2/22/2025
Q2462,nunezdylan@example.org,4002842646,Account Suspension,Unjustified account suspension request.,Closed,3/20/2025,4/1/2025
Q2463,perryjames@example.com,7109248454,UI Feedback,Error messages not clear enough.,Closed,3/31/2025,4/2/2025
Q2464,tsims@example.org,8808258941,Billing Problem,Refund not credited after 7 days.,Closed,7/18/2025,7/22/2025
Q2465,davidnelson@example.org,3477219171,Bug Report,Dropdown not loading values.,Closed,3/20/2025,3/29/2025
Q2466,staceywalker@example.org,1417860096,Bug Report,Blank screen after form submission.,Closed,4/28/2025,5/9/2025
Q2467,schultzmatthew@example.org,5620376814,UI Feedback,Icons not intuitive.,Closed,5/21/2025,5/22/2025
Q2468,ianboyle@example.org,3099233699,Account Suspension,"Got auto-ban, never violated terms.",Closed,2/2/2025,2/4/2025
Q2469,johnstonjohn@example.com,3415958550,Data Export,Export button missing from UI.,Closed,7/13/2025,7/18/2025
Q2470,aaron92@example.org,3871086147,Payment Failure,Bank transaction shows pending.,Closed,2/2/2025,2/8/2025
Q2471,curtis20@example.org,370201592,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",Closed,4/5/2025,4/12/2025
Q2472,omurray@example.com,2248601933,UI Feedback,Color scheme hard to read in sunlight.,Closed,4/23/2025,4/25/2025
Q2473,lrobinson@example.net,5581817912,Payment Failure,Wrong currency charged.,Closed,6/30/2025,7/9/2025
Q2474,john88@example.net,640026916,Feature Request,Suggesting calendar integration.,Closed,6/3/2025,6/15/2025
Q2475,iwallace@example.org,6268401033,Subscription Cancellation,App locked after cancellation.,Closed,3/8/2025,3/9/2025
Q2476,cbender@example.com,6733005095,Subscription Cancellation,Received cancellation email but charged again.,Closed,2/14/2025,2/22/2025
Q2477,brian60@example.net,1845553551,Payment Failure,Payment gateway not redirecting.,Closed,3/5/2025,3/9/2025
Q2478,stewartkevin@example.org,5715814827,Feature Request,Ability to bulk edit entries needed.,Closed,3/5/2025,3/6/2025
Q2479,zamoracorey@example.com,4515421061,Subscription Cancellation,Subscription stuck in pending cancel state.,Closed,7/6/2025,7/18/2025
